3137;"Sidonia no Kishi - Dai-kyū Wakusei Seneki";Seinen;12;24;Printemps;Avril;2015;Terminée;"Polygon Pictures";"Dans un lointain futur, l’humanité navigue aux confins de l’espace depuis 1 000 ans. Mais à nouvelles frontières, nouvel ennemi ! Les redoutables Gaunas, de très loin supérieurs à l’humanité, ont détruit la Terre et poursuivent les survivants sans relâche. Les hommes, réfugiés dans de gigantesques navires spatiaux, mettent au point une arme révolutionnaire, les Sentinelles, pour tenter de faire face à la menace. Tanikaze Nagate, est né dans les entrailles du Sidonia, l’un de ces navires. Il est alors recruté pour piloter une Sentinelle.<br />
<br />
-Glénat-";2;
3138;"Kaitō Joker";Shōnen;13;25;Automne;Octobre;2014;Terminée;"Shin-Ei Animation";"Il existe un mystérieux voleur, Joker qui est capable de voler n'importe lequel des trésors présents sur notre planète. Afin de réaliser ces exploits, il utilise la magie. Alors que de nombreux agents tous plus différents les uns des autres sont à sa poursuite, Joker sera-t-il capable de continuer à dérober tout ce qu'il souhaite ?";1;
3145;"Aoki Densetsu Shoot!";Shōnen;58;23;Automne;Novembre;1993;Terminée;"Tōei Animation";"Toshihiko, Kazuhiro et Kenji se connaissent depuis le primaire et sont connus pour leur trio devenu célèbre durant leurs années collège.<br />
Ils vouent tous trois une passion sans borne pour le football.<br />
Cependant, inscrit dans le même lycée, les situations changent. Kazuhiro et Kenji ne jouent plus. Seul Toshihiko, par admiration pour un certain Yoshiharu Kubo, s'inscrit au club. <br />
Ce dernier lui révèle alors qu'il détient une frappe miraculeuse du pied gauche et l'invite à la perfectionner. De son côté, Kazumi, ami d'enfance de nos trois héros et manager du club, va tout faire pour reformer ce trio célèbre.<br />
C'est sur ce contexte que débute l'histoire.";1;
3149;"Akatsuki no Yona";Shōjo;24;24;Automne;Octobre;2014;Terminée;Pierrot;"Yona, la jeune et insouciante princesse du royaume de Kôka, mène une vie de rêve choyée par le roi et protégée par son garde du corps et ami d’enfance, le puissant guerrier, Hak. Elle rêve de pouvoir unir sa vie à Soo-Won, son cousin dont elle est secrètement amoureuse. À l’approche de ses 16 ans, tous se préparent à fêter comme il se doit son anniversaire.<br />
<br />
Mais ce soir-là, une terrible tragédie survient et la vie de Yona va être bouleversée à jamais !<br />
<br />
-Pika-";4;
3153;"Ore ga Ojō-sama Gakkō ni 「Shomin Sample」 to Shite rachi Rareta Ken";Shōnen;12;24;Automne;Octobre;2015;Terminée;"SILVER LINK";"Dans les montagnes, une école a pour spécialité l'éducation des jeunes filles de bonnes familles afin qu'elles aient un comportement digne de leurs rangs. Pour qu'elles restent innocentes, elles n'ont aucun contact avec le monde extérieur. Toutefois et à cause de ce style d'éducation, une fois sorties de cette académie, de plus en plus de diplômées n'arrivent pas à s'adapter au monde extérieur...<br />
<br />
Pour faire face à ce problème, Kagurazaka Kimito, un étudiant masculin tout à fait normal se fait kidnapper et inscrire de force dans l'académie. L'académie espère ainsi faire découvrir aux jeunes filles ce qui peut les attendre dans la vie courante. Cependant, il semble que les dirigeants de l'école aient choisi Kimito sur un malentendu... En effet, ils pensent que notre héros est homosexuel, ainsi la pureté des étudiantes sera préservée. Pour ne pas risquer la castration, notre héros devra donc faire en sorte que toutes les personnes de l'académie pensent qu'il est réellement homosexuel...";1;
3156;"Shin Henshū Ban Psycho-Pass";Seinen;11;44;Été;Juillet;2014;Terminée;"Production I.G";"Dans un futur proche, il est possible de mesurer instantanément et quantifier l’état d’esprit d’une personne et de sa personnalité. Ces informations sont enregistrées et traitées par le Ministère des Affaires sociales et de la Santé, dont le terme Psycho Pass se réfère à une norme utilisée pour mesurer l’état d’une personne. L’histoire est centrée autour de l’agent de terrain, Shinya Kogami, membre du Bureau d’investigation criminelle et de la nouvelle recrue, Akane Tsunemori.<br />
<br />
-Anime Digital Network-";2;
3161;Gangsta.;Seinen;12;24;Été;Juillet;2015;Terminée;Manglobe;"Ergastulum est un nid de crapules où s’affairent mafieux, criminels, policiers corrompus et prostituées. Nicolas Brown, mercenaire sourd, et Worick Arcangelo, gigolo finaud, y œuvrent comme hommes à tout faire, acceptant des petits boulots sales pour le compte de divers clients. Lorsque leur route va croiser celle d’Alex, une belle prostituée, leurs habitudes vont peu à peu s’effriter et de douloureux souvenirs vont refaire surface… Car en ce monde, il existe une race mutante de surhommes appelés “twilights” et Nic est l’un d’entre eux !<br />
<br />
-Glénat-";2;
3162;"Hakaba Kitarō";Shōnen;11;25;Hiver;Janvier;2008;Terminée;"Tōei Animation";"Kitara est un étrange garçon né dans un cimetière rempli de Yokai.";1;
3167;"Marmalade Boy";Shōjo;76;25;Hiver;Mars;1994;Terminée;"Tōei Animation";"Depuis que ses parents ont divorcé, la petite Miki vit désormais dans une maison où ces derniers font ménage à quatre avec ses beaux-parents. D'abord choquée par cette situation plutôt inhabituelle, Miki va se montrer plus tolérante, aidée en cela par l'arrivée du fils de ses beaux-parents, Yû, beau blondinet au charme ravageur. Miki va également devoir gérer les avances de Ginta, un vieil ami qui avait jadis refusé de sortir avec elle. Heureusement, notre héroïne peut toujours compter sur son amie Meiko pour partager ses doutes et ses secrets.<br />
<br />
""Source : Glénat""";4;
3169;"Kūsen Madōshi Kōhosei no Kyōkan";Shōnen;12;25;Été;Juillet;2015;Terminée;Diomedea;"À cause de la présence de puissants insectes magiques, l'humanité doit vivre dans des villes flottantes. Petit à petits, des mages sont apparus afin de contrer la menace que représentent ces insectes.<br />
<br />
Il y a encore quelque temps, Kanata Age, plus connu sous le nom ""Black Master Swordsman"" était le meilleur élément de l'équipe spéciale S128. Suite à certains événements, il est désormais désigné comme étant ""Le traitre de l'unité spéciale"". Il se retrouve un jour transféré en tant qu'instructeur au sein de la ville académique Misutogan. Notre héros devra s'occuper de l'équipe E601 qui à subie dix défaites consécutives. L'équipe E601 totalise trois membres, Lecty Eisenach, Misora Whitale et Rico Flamel, trois jeunes filles assez particulières...";1;
3184;"Absolute Duo";Shōnen;12;24;Hiver;Janvier;2015;Terminée;"Eight Bits";"En ce monde, il existe des armes qui sont la manifestation de l'âme humaine. Elles sont appelés ""Blaze"". Tōru Kokonoe a les qualifications requises pour en manier une. Toutefois, pour une étrange raison, son ""Blaze"" n'est pas une arme, mais un bouclier...<br />
<br />
Notre héros s'inscrit un jour dans une école qui enseigne des techniques de combat via un système de partenariat entre élèves appelé ""Duo"". Il aura pour partenaire une belle jeune fille aux cheveux argentés.";1;
3185;"Maō Dante";Shōnen;13;22;Été;Août;2002;Terminée;"Dynamic Planning LTD";"Suite à la terrible répression de Dieu sur les démons, Dante, seigneur des démons vit captif dans une prison de glace en attendant que l’heure de sa vengeance vienne. Des siècles plus tard, Ryo, jeune étudiant découvre qu’il est la réincarnation de Dante et que sa destinée l’appelle à combattre la mystérieuse organisation des dadanians afin de protéger l’humanité de la colère divine… Aidé de Saeko, Ryo pourra-t-il venger son peuple dans cet ultime combat ?<br />
<br />
<br />
-Kazé-";1;
3187;"Chain Chronicle";Shōnen;0;0;;;2016;Bientôt;;;1;
3191;"Magic Kaito 1412";Shōnen;24;24;Automne;Octobre;2014;Terminée;"A-1 Pictures Inc.";"La réapparition du Kaito Kid après 8 ans d'absence fait beaucoup de bruit. Parallèlement, un jeune lycéen expert en magie, Kaito Kuroba apprend que son père, mort il y a 8 ans de cela, était le Kaito Kid. Kaito va alors endosser le costume du Kid afin d'attraper l'imposteur se faisant passer pour son père.";1;
3193;"Yūki Yūna wa Yūsha de Aru";Shōnen;12;24;Automne;Octobre;2014;Terminée;"Studio Gokumi";"Yûna Yûki est une collégienne tout à fait ordinaire. Ponctuelle, elle se lève chaque matin à la même heure, va en cours, participe aux activités extrascolaires et sort avec des amies. Pourtant, il y a quelque chose d’extraordinaire dans la vie de Yûna : elle appartient au club des héros. Quel est le but de ce club ? Qui est le mystérieux Vertex ? <br />
<br />
Au fait, vous a-t-on dit que cette histoire se déroule en l’an 300 de l’Ère des Dieux ? <br />
<br />
-Crunchyroll-";1;
3194;Miritari!;Seinen;13;5;Hiver;Janvier;2015;Terminée;"Creators in Pack";"Sohei Yano est un lycéen otaku qui se retrouve un jour forcé à vivre avec plusieurs filles militaires. Parmi-elles, le lieutenant Rtgalnikov et le second lieutenant Haruka qui viennent tout droit de la principauté de Krakozhia. Elles sont chargées de protéger notre héros d'une assassine envoyée par la république de Grania, Shachirofu...";2;
3195;"Aikatsu! 3";Shōjo;51;24;Automne;Octobre;2014;Terminée;Sunrise;"Nous suivons maintenant les aventures de Ozora Akari, la kohai de Hoshimiya Ichigo.";4;
3196;"Fate/stay night: Unlimited Blade Works 2";Shōnen;13;24;Printemps;Avril;2015;Terminée;ufotable;"L’histoire nous emmène dans la vie de Shirô Emiya, un jeune homme élevé par un mystérieux magicien après la mort tragique de ses parents. Shirô est devenu un lycéen solitaire capable de réparer les objets d'instinct et de lancer quelques sorts. Au cours d’une nuit mouvementé, il est entraîné dans une féroce bataille entre deux magiciens mais Shirô réussi à invoquer Saber, une redoutable épéiste pour le protéger. Il se retrouve alors dans une guerre impitoyable pour la quête du Saint Graal, une relique qui exaucerait les voeux. <br />
<br />
-Wakanim-";1;
3202;"Haō Taikei Ryū Knight";Shōnen;52;23;Printemps;Avril;1994;Terminée;Sunrise;;1;
3205;"Junjō Romantica 3";Yaoi;12;24;Été;Juillet;2015;Terminée;"Studio DEEN";"En dernière année de lycée, Misaki Takahashi souhaite réussir l’examen d’entrée d’une grande université. Pour y parvenir, il décide de suivre des cours privés avec l’ami de son frère, un célèbre écrivain du nom de Akihiko Usami qu’il surnomme Usagi. Malheureusement, le jeune étudiant découvre que son tuteur écrit des romans BL mettant en scène son grand frère et lui. D’abord furieux par cette découverte, Misaki est de plus en plus touché par cet amour inavoué et développe des sentiments pour l’écrivain. Après le mariage et le déménagement de son frère, il est obligé d’aller vivre chez Usami où s’établit une relation très ambiguë entre les deux hommes. <br />
<br />
- Black Box -";5;
3206;"Junjō Romantica 2";Yaoi;12;24;Automne;Octobre;2008;Terminée;"Studio DEEN";"En dernière année de lycée, Misaki Takahashi souhaite réussir l’examen d’entrée d’une grande université. Pour y parvenir, il décide de suivre des cours privés avec l’ami de son frère, un célèbre écrivain du nom de Akihiko Usami qu’il surnomme Usagi. Malheureusement, le jeune étudiant découvre que son tuteur écrit des romans BL mettant en scène son grand frère et lui. D’abord furieux par cette découverte, Misaki est de plus en plus touché par cet amour inavoué et développe des sentiments pour l’écrivain. Après le mariage et le déménagement de son frère, il est obligé d’aller vivre chez Usami où s’établit une relation très ambiguë entre les deux hommes. <br />
<br />
- Black Box -";5;
3209;"808 Chō Hyōri no Kewaishi";Shōnen;19;10;Automne;Octobre;1990;Terminée;"Shin-Ei Animation";"Nous sommes au début du XXème siècle à Tokyo. Kosannba est un maquilleur professionnel de talent, attirant ainsi toutes les femmes pour ses services.";1;
3210;"Kamisama Hajimemashita ◎";Shōjo;12;24;Hiver;Janvier;2015;Terminée;"TMS Entertainment";"Nanami peut dire adieu à sa vie de lycéenne ordinaire : abandonnée par son père criblé de dettes, elle se retrouve à la rue. Mais le destin lui fait croiser dans la rue un étrange individu, qui lui offre sa demeure. Naïve, Nanami accepte cet étrange cadeau sans se poser la moindre question… et découvre un temple dans un état de délabrement avancé ! C’est donc là qu’elle va habiter en compagnie de Tomoé, un kitsune (un esprit renard) complètement beau gosse mais pas franchement jovial, et de deux étranges serviteurs... Très vite, la jeune fille comprend qu’en acceptant de vivre dans ce sanctuaire, elle est devenue par la même occasion... une déesse ?! Must du must : quand elle embrasse un esprit, il devient son serviteur !<br />
<br />
- Delcourt -";4;
3216;"Black Lagoon: The Second Barrage";Seinen;12;24;Automne;Octobre;2006;Terminée;Madhouse;"Quand son bateau est pris en otage par les mercenaires du Black Lagoon, un employé de bureau est convaincu que ses patrons vont tout faire pour le sauver. Mais quand il comprend que leur véritable intention est d’effacer toute preuve de sa mission, il se retrouve obligé de faire équipe avec ses kidnappeurs... <br />
<br />
-Kazé-";2;
3217;"Kyō Kara Maō! 3";Shōnen;39;25;Printemps;Avril;2008;Terminée;"Studio DEEN";;1;
3218;"Kyō Kara Maō! 2";Shōnen;39;25;Printemps;Avril;2005;Terminée;"Studio DEEN";;1;
3221;"Cross Ange: Tenshi to Ryū no Rondo";Seinen;25;24;Automne;Octobre;2014;Terminée;Sunrise;"Nous sommes à une époque où l'humanité connaît une parfaite utopie grâce à l'existence d'une technologie qui a évolué et est devenue quelque chose étant proche de la magie, le ""Mana"". Ainsi, les humains ont réussi à faire disparaître les guerres, la pollution ou encore la famine.<br />
<br />
C'est dans ce contexte que va être sacrée la première princesse de l'Empire Misuguri, Angelize. Comme tout le monde, sa vie est prospère. Elle réalise cependant à sa plus grande surprise qu'elle est une ""Norma"". Elle fait donc partie des rares humaine incapable d'utiliser le ""Mana"". Elle est donc considérée comme une hérétique dont la présence en ce monde est totalement inutile et dangereuse. Elle est donc envoyer par le gouvernement royal sur une île lointaine...<br />
<br />
Angelize ne s'attendait néanmoins pas à faire la rencontre en ce lieu d'un groupe de filles qui sont elles aussi des ""Norma"". Elles passent leurs journées à combattre des dragons venus d'une autre dimension avec l'aide d'armes humanoïdes nommées ""Barameiru"". Elle est donc obliger de participer aux affrontements en tant que soldat se faisant appeler Ange. Cette lutte est-elle sans fin ? Réussira-t-elle à y obtenir quelque chose ? En quoi peut-elle désormais croire ? La nouvelle vie de cette jeune femme rejetée par l'Empire peut désormais commencer !<br />
<br />
-Wakanim-";2;
3223;"Kangoku Gakuen";Seinen;12;25;Été;Juillet;2015;Terminée;"J.C. STAFF";"L’Académie privée Hachimitsu accueille pour la première fois des élèves garçons. Gackt, Shingo, Kiyoshi, Jô et André n’ont eu que très peu d’interactions, pour ne pas dire aucune, avec des filles. Mais dès leur premier jour, ces derniers vont faire des folies et se retrouver face au BDE clandestin, qui est un bureau des élèves, constitué uniquement de filles, créé pour faire respecter la loi. L’internat va vite se transformer en prison… au sens propre du terme.<br />
<br />
-Crunchyroll-";2;
3233;"Q Transformers: Kaette Kita Convoy no Nazo";Shōnen;13;5;Hiver;Janvier;2015;Terminée;DLE;;1;
3235;"Tom Sawyer no Bōken";Shōnen;49;25;Hiver;Janvier;1980;Terminée;"Nippon Animation";"Tom Sawyer est un garçon turbulent qui ne rêve que de faire l’école buissonnière pour aller faire les 400 coups avec son meilleur ami, Huckleberry Finn, un vagabond de son âge livré à lui-même depuis que son père l’a abandonné. Ils vont vivre de passionnantes aventures au bord du fleuve Mississipi, commettant de nombreuses bêtises et se frôlant parfois à de multiples dangers…<br />
<br />
-IDDH-";1;
3236;"Minami no Niji no Lucy";Tout;50;30;Hiver;Janvier;1982;Terminée;"Nippon Animation";"Milieu du 19ème siècle. Karine Poppel et sa famille quittent l'Angleterre et émigrent en Australie, afin de s'y acheter une ferme et d'exploiter la terre. C'est le début d'une grande aventure pour la jeune et espiègle Karine et sa soeur Nelly (Lucy Mai et Jane en VO). Vivre sous une tente au milieu des kangourous, tels des pionniers, fascinent beaucoup les enfants, mais les difficultés vont rapidement se dresser, et Karine et Nelly vont alors apprendre que la vie n'est pas toujours facile... <br />
<br />
-AB-";6;
3237;"Chiisana Ahiru no Ōki na Ai no Monogatari: Ahiru no Kwak";Shōnen;52;23;Printemps;Avril;1989;Terminée;"Tokyo Kids";"Alfred J Kwak est un petit canard qui voue sa vie au bonheur des autres et passe du bon temps avec ses amis Thierry (Henk en VO) la taupe où encore Jasmine (Winnie) sa petite amie...<br />
Malgré sa gentillesse, il sera souvent en proie à la méchanceté, incarnée par le méchant Dolf dans son uniforme Napoléonien.<br />
Qu'importe ! Alfred est toujours prêt à faire le bien autour de lui... il faut dire qu'il est bien attendrissant avec son air mignon et son écharpe rouge !<br />
<br />
-TF1 Vidéo-";1;
3240;Shirobako;Shōnen;24;24;Automne;Octobre;2014;Terminée;P.A.Works;"Vous rêvez de découvrir l’envers du décor, les coulisses de la production de dessins animés ? Suivez Aoi et ses amies qui font leurs premiers pas dans ce monde : chacune participe à l’adaptation d’un manga en animé. De la production, au dessins préparatoires en passant par le doublage, l’industrie de la japanime n’aura aucun secret pour vous !<br />
<br />
-ADN-";1;
3245;Re-Kan!;Seinen;13;24;Printemps;Avril;2015;Terminée;"Pierrot Plus";"Nous suivons la vie quotidienne de ​Hibiki Amami et de ses amis. Notre héroïne est toutefois un peu particulière puisqu'elle est capable de voir des fantômes. En plus de ça, de nombreux phénomènes surnaturels se produisent autour d'elle.";2;
3246;Rolling☆Girls;Shōnen;12;24;Hiver;Janvier;2015;Terminée;"Wit Studio";"Dix ans après la Grande Guerre de Tokyo, les préfectures japonaises sont devenues des États indépendants. Chacun de ces pays est dirigé par un prophète, un Mosa, avec sous ses ordres une Mob, une armée. Mais des tensions apparaissent alors les nations commencent à s’envahir les unes les autres. Quatre filles faisant partie de la Mob du clan de Saitama, Nozomi, Yukina, Ai et Chihaya, sont envoyées en mission par leur Mosa. Elles devront prendre la route et parcourir le Japon à moto pour résoudre les conflits qui émergent quotidiennement entre les nations et les clans.<br />
<br />
-Wakanim-";1;
3247;Working!!!;Seinen;13;24;Été;Juillet;2015;Terminée;"A-1 Pictures Inc.";"TAKANASHI Sōta se retrouve obligé de trouver un petit boulot après le lycée. Il sera finalement engagé au restaurant Wagnaria comme serveur où il côtoiera ses étranges employés..";2;
3250;"Konchū Monogatari Minashigo Hatchi";Tout;91;30;Printemps;Avril;1970;Terminée;"Tatsunoko Production";;6;
3254;"Tetsuwan Atom";Tout;193;25;Hiver;Janvier;1963;Terminée;"Mushi Production";;6;
3256;"Seikai no Senki II";Shōnen;10;25;Été;Juillet;2001;Terminée;Sunrise;;1;
3257;"Mahō Shōjo Lyrical Nanoha ViVid";Shōnen;12;24;Printemps;Avril;2015;Terminée;"A-1 Pictures Inc.";"Quatre ans après l'incident JS de Mahō Shōjo Lyrical Nanoha StrikerS, nous suivons l'histoire de Vivio Takamichi, une élève étant actuellement en quatrième année de primaire à l'académie magique St. Hilde. Elle est désormais capable d'apparaître sous sa forme adulte et elle a reçu de la part de Nanoha son propre Device, Sacred Heart et lui a promis de ne pas l'utiliser pour de mauvaises causes. Quelque temps plus tard, elle se retrouve ciblée par un mystérieux combattant possédant lui aussi des pouvoirs magiques...";1;
3269;"Minna Atsumare! Falcom Gakuen SC";Shōnen;12;0;Hiver;Janvier;2015;Terminée;"Dax Production";"Les guerriers qui ont été corrompue par la puissance de la «justice» ont été convoqués dans le monde de Xanadu. Là-bas ils y trouveront Dark Fakt, un ancien méchant, et le principal Lappi pour les rééduquer et les remettre dans le droit chemin.";1;
3280;"Kenyu Densetsu Yaiba";Shōnen;52;22;Printemps;Avril;1993;Terminée;Pastel;"Yaiba est un jeune samouraï d’une dizaine d’année, élevé dans la jungle par son père, Kenjûrô. Il montre déjà des dons pour cette technique de combat. Soudainement, son père et lui se retrouvent à Tokyo. À l’aéroport, Kenjûrô y rencontre une vieille connaissance, Raizô. Il décide alors de s’inviter chez lui. Commence alors pour Yaiba une vie citadine pleine de découvertes. Il suit la fille de Raizô, Sayaka, dans sa vie quotidienne et se fait rapidement remarquer par sa technique de combat. Le maître décide alors de le confronter au samuraî le plus expérimenté du dojo, Takeshi Onimaru. Yaiba trouve un adversaire à sa taille. Le petit samuraï, provoque sans cesse Onimaru et l’entraine dans des pièges puérils qui l’exaspèrent. Un puissant combat s’engage alors entre les deux samouraïs. Onimaru décide de se venger de ce combat qui ne les a toujours pas départagé. C’est alors qu’Onimaru découvre un sabre magique où l’esprit du dieu du vent y est enfermé.<br />
<br />
- Soleil Manga -";1;
3284;"Yuri Kuma Arashi";Yuri;12;24;Hiver;Janvier;2015;Terminée;"SILVER LINK";"Il y a quelque temps, l'astéroïde Kumalia a explosé dans l'espace. À cause de cela, une pluie de météorites s'est abattue sur la Terre et pour une raison étrange, les ours du monde entier se sont mis à attaquer les humains. Dans cette bataille emplie de haine qui semblait interminable, les ours dévoraient les humains qui eux tiraient sur les ours. Au bout d'un certain temps, un pacte de non-agression fût établi et un gigantesque mur fût construit afin de séparer les deux espèces.<br />
<br />
Nous retrouvons dans le monde des humains Tsubaki Kureha et Izumino Sumika, deux élèves de l'académie Arashigaoka. Les deux amies découvrent un matin dans le parterre de fleurs qu'elles apprécient la ""Yuri Flower"", une fleur qu'elles n'avaient jamais vue. Au même moment, l'alarme retentit. Les ours se mettent de nouveau à se révolter contre les humains. S'agit-il des mêmes ours ? Les mystères semblent désormais s'enchaîner...";8;
3290;"Owari no Seraph";Seinen;12;24;Printemps;Avril;2015;Terminée;"Wit Studio";"Un étrange virus est apparu sur Terre et a tué tous les êtres humains infectés âgés de plus de 13 ans. Par la même occasion, les vampires ont envahi le monde et asservi l'humanité. Hyakuya Yūichirō est un jeune garçon qui vit avec le reste des enfants de son orphelinat. Ils sont néanmoins traités comme du bétail par les vampires. Malgré sa captivité, Yūichirō a de grandes ambitions. En effet, il rêve d'anéantir tous les vampires présent sur Terre.<br />
<br />
-Kana-";2;
3292;"Over Lord";Shōnen;13;24;Été;Juillet;2015;Terminée;Madhouse;"Nous sommes en l’an 2138. Yggdrasil, le célèbre MMORPG à succès est sur le point de fermer. Momonga, le fondateur de la guilde dont la renommée n’est plus à faire attend seul l’arrêt du jeu. Cependant, l’heure de la fermeture passée, Momonga ne se déconnecte pas et les personnages non jouables se retrouvent peu à peu dotés d’une conscience… Un nouveau monde est sur le point de faire son apparition.<br />
<br />
-Anime Digital Network-";1;
3293;"Sci-fi Harry";Shōnen;20;24;Automne;Octobre;2000;Terminée;"Studio A.P.P.P.";"Harry est un adolescent introverti qui est la cible des moqueries à l'école. Rien ne semble l'intéresser mis à part Catherine, dont le petit ami est un des plus populaires de son lycée et fait aprtie d'une bande de voyous. Un jour, ces derniers décident de kidnapper Catherine pour la violer. Mais Harry suite à une prémonition débarqua sur les lieux des faits. Paralysée par la situation, il ne sacha pas quoi faire jusqu'a une explosion aie lieu et fait fuir les agresseurs. <br />
Catherine invita Harry chez elle, où ce dernier fît la connaissance Elliot, qui est ressemble fort à Harry, qui regarde une immésion sur la télékinésie où le présentateur montre comment tordre une cuillère  à la force de la pensée. Et à la grande surprise, les deux garçons arrivent à tordre la cuillère par la force de leur pensée. Au même moment la police retrouve une cadavre dans le quartie...";1;
3294;"Tēkyū 4";Shōnen;12;0;Printemps;Avril;2015;Terminée;Millepensee;"L'histoire est centrée sur quatre jeunes lycéennes qui font parties du club de tennis.";1;
3295;"Tribe Cool Crew";Shōnen;50;0;Automne;Septembre;2014;Terminée;Sunrise;"Haneru Hiryū est un collégien qui est passionné par la danse et la musique. Un jour, il découvre par hasard un endroit secret où sont organisées des battles de Break Dance. Il va notamment y croiser Kanon Otosaki, une élève de son école. Ce lieu sera l'occasion pour notre héros de montrer son style, de se faire de nouveaux amis, mais aussi des rivaux !";1;
3296;"Triage X";Seinen;10;25;Printemps;Avril;2015;Terminée;XEBEC;"L'hôpital général Mochizuki possède les infirmières et les aides-soignantes les plus compétentes de la ville. Ces femmes ont beau consacrer leur temps à lutter contre la maladie, après leurs heures de travail, elles se livrent à un tout autre combat ! Sous les ordres du directeur de l'hôpital, une poignée du personnel se joint à des étudiants pour devenir des mercenaires. Leur mission : soigner le cancer qui ronge la ville en éliminant sans états d'âme les individus jugés néfastes pour la société...<br />
<br />
-Crunchyroll-";2;
3297;"Mahō no Idol Pastel Yūmi";Shōjo;25;25;Printemps;Mars;1986;Terminée;Pierrot;"Yūmi (Susy en français) est une jeune fille qui vit avec ses parents fleuristes. Elle adore dessiner et voudrait devenir mangaka. Un jour, elle fait la rencontre de Pystil et Pollen, deux êtres qui lui offrent une baguette magique et un pendentif. Si elle dessine avec sa baguette dans les airs en récitant la formule ""Pastel Poppuru Poppin-pa!"" (""Magie des fleurs aux milles couleurs"" en français), elle peut faire temporairement apparaître ce qu'elle dessine dans la réalité.<br />
Si elle utilise ce pouvoir pour réparer ses bêtises, sa vie de famille n'ait cependant pas facile, ces parents se disputant souvent, allant même jusqu'au divorce...";4;
3299;"Oh! Edo Rocket";Shōnen;26;24;Printemps;Avril;2007;Terminée;Madhouse;"A Edo, au milieu des années 1800, l'artificier Tamaya Seikichi et ses amis luttent pour survivre sous les dures lois sur l'interdiction de la frugalité imposées par le magistrat de la ville. Celles-ci interdisent tout luxe, y compris les faux d'artifice. Un jour, une fille étrange, répondant au nom de Sora, s'arrête à la boutique de Seikichi avec une demande tout aussi bizarre : elle demande à Seikichi de lui construire un feu d'artifice qui peut atteindre la lune.";1;
3301;"Tesagure! Bukatsumono Spin-off Purupurun Charm to Asobō";Tout;0;0;Printemps;Avril;2015;Terminée;;"Koharu est recrutée dans un club de lycée où la principale activité est de ne pas gêner les autres membres ! En réalité, ce club n'a pas vraiment d'existence officielle, il sert plutôt de prétexte à ces filles à se retrouver. Nous suivons la vie au quotidien de ce petit groupe, qui cherche tant à casser les stéréotypes des clubs de lycées, qu'à trouver de nouvelles façons de s'occuper.<br />
<br />
-Crunchyroll-";6;
3302;"Show By Rock!!";Shōnen;12;24;Printemps;Avril;2015;Terminée;BONES;"Nous suivons les aventures du groupe Plasmagica qui est composé de quatre jeunes filles, Chuchu, Cyan, Moa et Retoree au sein de la ville musicale Midicity. Elles ont toutes le même objectif, celui de faire en sorte que Plasmagica devienne populaire.<br />
";1;
3306;"Karen Senki";Shōnen;11;11;Automne;Septembre;2014;Terminée;"Next Media Animation";"Dans un monde post-apocalyptique après la guerre qui opposa les machines et leur créateur, celles-ci, menées par leur leader répondant au nom de Seek, ont pris le contrôle du monde et asservissent les humains.<br />
<br />
Luttant contre ce nouveau règne, Karen dirige un groupe de résistance éclectique nommé ""11"". Poussée par le désir de vengeance de sa petite soeur Tōka, morte durant la guerre des machines, Karen s'est engagée dans une bataille inextricable contre ces robots au perfectionnement constant. Ce combat n'était-il pas perdu d'avance ? Ne serait-ce alors... la fin de l'humanité ?";1;
3308;"Fate/Kaleid Liner Prisma☆Illya 2wei Herz!";Shōnen;10;24;Été;Juillet;2015;Terminée;"SILVER LINK";"A la découverte de l'existence d'une huitième carte, une trêve est déclarée entre les filles et Bazett. Mais le combat s'annonce rude : cette huitième carte à l'existence incongrue a absorbé énormément de mana et n'a déjà plus rien de comparable aux autres cartes... Qui sait quel monstre les attend ?";1;
3309;"World Fool News";Tout;12;10;Printemps;Avril;2014;Terminée;"CoMix Wave Inc.";"Takahashi, présentateur des infos en fin de matinée, est « promu » à la présentation des infos dans World Fool News, une émission diffusée à 18 heures. Malheureusement, ses nouveaux collègues sont plus bizarres les uns que les autres et vont lui donner bien du fil à retordre.<br />
<br />
-Crunchyroll-";6;
3311;"Akazukin Chacha";Shōjo;74;24;Hiver;Janvier;1994;Terminée;"Studio Gallop";"Chacha est une petite mahō shōjo très maladroite qui a tendance à confondre les homonymes dans ses invocations magiques. Ave ses amis Riiya, un loup-garou, et Shiine, un jeune magicien, venez suivre ses merveilles aventures sur les monts Mochi-mochi.";4;
3313;"Aldnoah.Zero 2";Seinen;12;24;Hiver;Janvier;2015;Terminée;"A-1 Pictures Inc.";"L'histoire nous entraîne au milieu d'une guerre ayant lieu en plein Système solaire. Tout commence lorsqu'en 1972, les membres d'Apollo 17, la dernière mission envoyée sur la Lune, découvrent l'existence d'un portail permettant de communiquer avec Mars. À présent, les habitants de Mars sont devenus belliqueux et souhaitent ni plus ni moins qu'exterminer ceux de la Terre. Nous découvrirons les conséquences de ce conflit, non seulement sur les gouvernements respectifs, mais aussi sur les populations des deux planètes...<br />
<br />
- Crunchyroll -";2;
